States inputs Time(msecs) Memory(MB) Nodes Length Episodes Sequence Algorithm
32 4 11432 1000.04 3257073 0 0 NA PDS_BF
32 4 24 554.043 6330 10 0 aaaaabbbbb PDS_BF
32 4 9455 1000.06 3257926 0 0 NA PDS_BF
32 4 8736 1000.01 3247921 0 0 NA PDS_BF
32 4 10181 1000.02 3288254 0 0 NA PDS_BF
32 4 8426 1000.06 3258213 0 0 NA PDS_BF
32 4 8979 1000.01 3257908 0 0 NA PDS_BF
32 4 1381 608.539 514663 25 0 aaaaaaaaaaaaaaaaaaaaaabcc PDS_BF
32 4 8710 1000.09 3256882 0 0 NA PDS_BF
32 4 6421 693.141 2221990 20 0 aaaaaaaaaaaaaaacbabb PDS_BF
32 4 9603 1000.13 3257608 0 0 NA PDS_BF
32 4 9019 1000.14 3256665 0 0 NA PDS_BF
32 4 10568 1000.12 3257689 0 0 NA PDS_BF
32 4 8924 1000.04 3256069 0 0 NA PDS_BF
32 4 13 592.262 5188 15 0 aaaaaaaaaaacbcc PDS_BF
32 4 9102 1000.08 3254321 0 0 NA PDS_BF
32 4 9040 1000.02 3192396 0 0 NA PDS_BF
32 4 8831 1000.02 3254516 0 0 NA PDS_BF
32 4 9188 1000.08 3278130 0 0 NA PDS_BF
32 4 10657 1000.02 3258297 0 0 NA PDS_BF
32 4 9950 1000.12 3257137 0 0 NA PDS_BF
32 4 648 606.789 269128 17 0 aaaaaaaaaaaaaccbc PDS_BF
32 4 9104 1000.13 3257796 0 0 NA PDS_BF
32 4 10696 1000.07 3257170 0 0 NA PDS_BF
32 4 8407 1000.03 3238974 0 0 NA PDS_BF
32 4 8825 1000.09 3255077 0 0 NA PDS_BF
32 4 720 620.07 264306 17 0 aaaaaaaaaaaaabbbb PDS_BF
32 4 8955 1000.01 3256483 0 0 NA PDS_BF
32 4 13 602.488 2521 9 0 aaaaccccb PDS_BF
32 4 9344 1000.07 3256673 0 0 NA PDS_BF
32 4 9158 1000.01 3256315 0 0 NA PDS_BF
32 4 848 615.703 263912 17 0 aaaaaaaaaaaaabcbc PDS_BF
32 4 9643 1000.06 3254811 0 0 NA PDS_BF
32 4 8211 1000.09 3253873 0 0 NA PDS_BF
32 4 10050 1000.03 3252811 0 0 NA PDS_BF
32 4 8878 1000.09 3254571 0 0 NA PDS_BF
32 4 9494 1000.13 3253549 0 0 NA PDS_BF
32 4 10085 1000.11 3253653 0 0 NA PDS_BF
32 4 9427 1000.12 3252371 0 0 NA PDS_BF
32 4 8643 1000.06 3251625 0 0 NA PDS_BF
32 4 5545 656.402 2054717 20 0 aaaaaaaaaaaaaaaacbbc PDS_BF
32 4 9290 1000.14 3252715 0 0 NA PDS_BF
32 4 5546 726.594 2098968 20 0 aaaaaaaaaaaaaaaabbbc PDS_BF
32 4 9816 1000.01 3249990 0 0 NA PDS_BF
32 4 9472 1000.03 3251729 0 0 NA PDS_BF
32 4 9589 1000.06 3250265 0 0 NA PDS_BF
32 4 10330 1000.1 3257933 0 0 NA PDS_BF
32 4 9099 1000.11 3246503 0 0 NA PDS_BF
32 4 8113 1000.13 3259219 0 0 NA PDS_BF
32 4 10323 1000.04 3246521 0 0 NA PDS_BF
32 4 1825 190.473 505974 20 0 aaaaaaaaaaaaaaacbcbc PDS_BF
32 4 8930 1000.1 3248286 0 0 NA PDS_BF
32 4 10290 1000.09 3246362 0 0 NA PDS_BF
32 5 1051 105.211 264008 17 0 aaaaaaaaaaaaacacd PDS_BF
32 5 11294 1000.09 3243044 0 0 NA PDS_BF
32 5 9496 1000.11 3240972 0 0 NA PDS_BF
32 5 873 675.094 267861 17 0 aaaaaaaaaaaaabadd PDS_BF
32 5 10896 1000.05 3252459 0 0 NA PDS_BF
32 5 325 661.988 66846 15 0 aaaaaaaaaaabbbc PDS_BF
32 5 10140 1000.02 3247320 0 0 NA PDS_BF
32 5 9761 1000.02 3254152 0 0 NA PDS_BF
32 5 12033 1000.07 3239955 0 0 NA PDS_BF
32 5 9815 1000.11 3239395 0 0 NA PDS_BF
32 5 250 687.125 66930 15 0 aaaaaaaaaaabbbc PDS_BF
32 5 101 24.5469 23438 14 0 aaaaaaaaaadbbb PDS_BF
32 5 7421 672.727 2097575 20 0 aaaaaaaaaaaaaaaaaddb PDS_BF
32 5 547 570.727 135346 16 0 aaaaaaaaaaadaadc PDS_BF
32 5 27 564.379 7696 11 0 aaaaadaabdb PDS_BF
32 5 23 564.379 5075 11 0 aaaaaaaddcc PDS_BF
32 5 10928 1000.09 3236720 0 0 NA PDS_BF
32 5 429 689.348 127425 16 0 aaaaaaaaaaaabdcb PDS_BF
32 5 10462 1000.06 3238696 0 0 NA PDS_BF
32 5 3 696.461 701 5 0 abbbc PDS_BF
32 5 9848 1000.11 3235146 0 0 NA PDS_BF
32 5 7358 797.02 2097531 20 0 aaaaaaaaaaaaaaaaabbb PDS_BF
32 5 189 690.66 67133 15 0 aaaaaaaaaaadadb PDS_BF
32 5 8037 794.773 2240084 23 0 aaaaaaaaaaaaaaaaaaaaccd PDS_BF
32 5 6633 794.773 2100106 20 0 aaaaaaaaaaaaaaaaabbc PDS_BF
32 5 11181 1000 3235432 0 0 NA PDS_BF
32 5 9993 1000.09 3235191 0 0 NA PDS_BF
32 5 8493 1000.13 3233836 0 0 NA PDS_BF
32 5 11773 1000.01 3243155 0 0 NA PDS_BF
32 5 33 20.5078 9655 12 0 aaaaaaaabccd PDS_BF
32 5 8116 675.164 2099121 20 0 aaaaaaaaaaaaaaaababb PDS_BF
32 5 17 565.715 5664 11 0 aaaaaadadbd PDS_BF
32 5 1600 597.824 526044 18 0 aaaaaaaaaaaaaaddcb PDS_BF
32 5 3 565.715 1117 8 0 aaaaccdb PDS_BF
32 5 10419 1000.04 3234890 0 0 NA PDS_BF
32 5 12210 1000.02 3230820 0 0 NA PDS_BF
32 5 11508 1000.12 3231673 0 0 NA PDS_BF
32 5 12783 1000.09 3229581 0 0 NA PDS_BF
32 5 12012 1000.04 3231450 0 0 NA PDS_BF
32 5 19 728.68 5513 15 0 aaaaaaaaaaacbbc PDS_BF
32 5 421 735.027 131352 16 0 aaaaaaaaaaaaabbc PDS_BF
32 5 2435 760.789 590445 19 0 aaaaaaaaaaaaaaaaccc PDS_BF
32 5 10 728.68 2629 10 0 aaaaaabbbb PDS_BF
32 5 10626 1000.12 3231024 0 0 NA PDS_BF
32 5 1789 761.641 526156 18 0 aaaaaaaaaaaaaabdbb PDS_BF
32 5 4 17.582 989 5 0 bbbdd PDS_BF
32 5 6663 674.434 2097753 20 0 aaaaaaaaaaaaaaaaacbc PDS_BF
32 5 9861 1000.14 3228786 0 0 NA PDS_BF
32 5 11958 1000.02 3287978 0 0 NA PDS_BF
32 5 9786 1000.12 3237021 0 0 NA PDS_BF
32 5 10566 1000.12 3230297 0 0 NA PDS_BF
32 5 10765 1000.04 3228389 0 0 NA PDS_BF
32 5 9932 1000.07 3245173 0 0 NA PDS_BF
32 5 12938 1000.11 3228389 0 0 NA PDS_BF
32 5 11417 1000.02 3228135 0 0 NA PDS_BF
32 5 10052 1000.09 3283761 0 0 NA PDS_BF
32 5 112 29.3789 33866 14 0 aaaaaaaaaaccab PDS_BF
32 5 9812 1000.09 3236569 0 0 NA PDS_BF
32 5 5354 852.059 2099441 20 0 aaaaaaaaaaaaaaaadbcb PDS_BF
32 5 9648 1000.07 3227594 0 0 NA PDS_BF
32 5 9051 1000.05 3230296 0 0 NA PDS_BF
32 5 225 757.016 82666 16 0 aaaaaaaaaaaaadbb PDS_BF
32 5 484 759.129 132827 16 0 aaaaaaaaaaaadbbb PDS_BF
32 5 8500 1000.02 3225468 0 0 NA PDS_BF
32 5 722 771.242 265244 17 0 aaaaaaaaaaaadaabc PDS_BF
32 5 2890 804.035 999925 19 0 aaaaaaaaaaaaaaaadcc PDS_BF
32 5 10145 1000.06 3224877 0 0 NA PDS_BF
32 5 9116 1000.13 3247711 0 0 NA PDS_BF
32 5 8735 1000.05 3227326 0 0 NA PDS_BF
32 5 8763 941.914 2986563 23 0 aaaaaaaaaaaaaaaaaaaabdb PDS_BF
32 5 10 18.5664 4303 11 0 aaaaaaaadcb PDS_BF
32 5 10651 1000.07 3232422 0 0 NA PDS_BF
32 5 1615 799.238 523642 18 0 aaaaaaaaaaaaaaacdb PDS_BF
32 5 10 766.098 2596 10 0 aaaaaaccbb PDS_BF
32 5 9133 1000.03 3246123 0 0 NA PDS_BF
32 5 9696 1000.09 3223617 0 0 NA PDS_BF
32 5 9540 1000.1 3225035 0 0 NA PDS_BF
32 5 8006 1000.04 3224179 0 0 NA PDS_BF
32 5 195 779.117 69446 15 0 aaaaaaaaaadadbd PDS_BF
32 5 8779 1000.11 3222606 0 0 NA PDS_BF
32 5 9613 1000.14 3223539 0 0 NA PDS_BF
32 5 1594 809.879 526287 18 0 aaaaaaaaaaaaaaabbc PDS_BF
32 5 9829 1000.07 3228622 0 0 NA PDS_BF
32 5 2828 829.91 1048948 19 0 aaaaaaaaaaaaaaaaddd PDS_BF
32 5 64 781.746 19888 14 0 aaaaaaaaaacbbb PDS_BF
32 5 9088 1000.04 3222727 0 0 NA PDS_BF
32 5 1523 813.48 531132 18 0 aaaaaaaaaaaaaacadb PDS_BF
32 5 7876 1000.07 3222311 0 0 NA PDS_BF
32 5 8877 1000.04 3221593 0 0 NA PDS_BF
32 5 7 790.574 1285 9 0 aaaaadbcc PDS_BF
32 5 8390 1000.07 3220927 0 0 NA PDS_BF
32 5 8928 1000.12 3221250 0 0 NA PDS_BF
32 5 30 791.82 9222 12 0 aaaaaaaadbbb PDS_BF
32 5 55 791.82 17508 13 0 aaaaaaaaadccc PDS_BF
32 5 194 794.965 66778 15 0 aaaaaaaaaaacdad PDS_BF
32 5 301 795.453 93700 18 0 aaaaaaaaaaaaaaabdc PDS_BF
32 5 9680 1000.13 3223132 0 0 NA PDS_BF
32 5 803 806.672 262414 170 0 aaaaaaaaaaaaaaddd PDS_BF
32 5 9949 1000.04 3219997 0 0 NA PDS_BF
32 5 9557 1000.14 3217348 0 0 NA PDS_BF
64 3 7081 1000.06 2285097 0 0 NA PDS_BF
64 3 6981 1000.03 2226021 0 0 NA PDS_BF
64 3 7265 1000.12 2263106 0 0 NA PDS_BF
64 3 7443 1000.2 2292774 0 0 NA PDS_BF
64 3 7312 1000.03 2262271 0 0 NA PDS_BF
64 3 7129 1000.04 2285994 0 0 NA PDS_BF
64 3 6972 1000.07 2260805 0 0 NA PDS_BF
64 3 7670 1000.25 2272522 0 0 NA PDS_BF
64 3 7519 1000.17 2260813 0 0 NA PDS_BF
64 3 7285 1000.17 2258164 0 0 NA PDS_BF
64 3 7944 1000.13 2258610 0 0 NA PDS_BF
64 3 8003 1000.07 2258318 0 0 NA PDS_BF
64 3 7796 1000.01 2256128 0 0 NA PDS_BF
64 3 7413 1000.02 2258550 0 0 NA PDS_BF
64 3 6706 1000.09 2269266 0 0 NA PDS_BF
64 3 7323 1000.02 2256636 0 0 NA PDS_BF
64 3 7291 1000.13 2257894 0 0 NA PDS_BF
64 3 7657 1000.04 2256608 0 0 NA PDS_BF
64 3 7397 1000.13 2306720 0 0 NA PDS_BF
64 3 7690 1000.2 2243102 0 0 NA PDS_BF
64 3 6629 1000.06 2247697 0 0 NA PDS_BF
64 3 6586 1000.05 2243144 0 0 NA PDS_BF
64 3 6507 1000.02 2249676 0 0 NA PDS_BF
64 3 7880 1000.06 2269360 0 0 NA PDS_BF
64 3 7303 1000.14 2256586 0 0 NA PDS_BF
64 3 8003 1000.06 2281468 0 0 NA PDS_BF
64 3 7718 1000.01 2254811 0 0 NA PDS_BF
64 3 7941 1000.02 2255882 0 0 NA PDS_BF
64 3 7504 1000.14 2257070 0 0 NA PDS_BF
64 3 7095 1000.13 2276961 0 0 NA PDS_BF
64 3 6784 1000.17 2254113 0 0 NA PDS_BF
64 3 7452 1000.05 2263611 0 0 NA PDS_BF
64 3 7518 1000.13 2254849 0 0 NA PDS_BF
64 3 7459 1000.01 2253586 0 0 NA PDS_BF
64 3 6906 1000.18 2270418 0 0 NA PDS_BF
64 3 7694 1000.09 2256089 0 0 NA PDS_BF
64 3 7252 1000.02 2255705 0 0 NA PDS_BF
64 3 7850 1000.1 2279638 0 0 NA PDS_BF
64 3 8270 1000.14 2256275 0 0 NA PDS_BF
64 3 8012 1000.2 2254909 0 0 NA PDS_BF
64 3 7731 1000.11 2254899 0 0 NA PDS_BF
64 3 8194 1000.08 2253963 0 0 NA PDS_BF
64 3 8086 1000.07 2253815 0 0 NA PDS_BF
64 3 7732 1000.08 2303505 0 0 NA PDS_BF
64 3 8064 1000.05 2276643 0 0 NA PDS_BF
64 3 8251 1000.11 2253023 0 0 NA PDS_BF
64 3 7844 1000.29 2259353 0 0 NA PDS_BF
64 3 8227 1000.12 2254961 0 0 NA PDS_BF
64 3 7537 1000.04 2272855 0 0 NA PDS_BF
64 3 7785 1000.03 2251480 0 0 NA PDS_BF
64 3 8236 1000.11 2251559 0 0 NA PDS_BF
64 3 7780 1000.01 2251168 0 0 NA PDS_BF
64 3 8151 1000.06 2285610 0 0 NA PDS_BF
64 3 7381 1000.18 2259304 0 0 NA PDS_BF
64 3 8068 1000.04 2250591 0 0 NA PDS_BF
64 3 7816 1000.14 2250338 0 0 NA PDS_BF
64 3 7671 1000.21 2256206 0 0 NA PDS_BF
64 3 7802 1000.09 2251421 0 0 NA PDS_BF
64 3 7954 1000.04 2268860 0 0 NA PDS_BF
64 3 7642 1000.11 2252491 0 0 NA PDS_BF
64 3 8004 1000.11 2258249 0 0 NA PDS_BF
64 3 7549 1000.26 2266339 0 0 NA PDS_BF
64 3 7132 1000.08 2224239 0 0 NA PDS_BF
64 3 7629 1000.23 2250817 0 0 NA PDS_BF
64 3 7796 1000.23 2264673 0 0 NA PDS_BF
64 3 8036 1000.14 2249983 0 0 NA PDS_BF
64 3 7817 1000.14 2277801 0 0 NA PDS_BF
64 3 8029 1000.09 2255435 0 0 NA PDS_BF
64 3 7269 1000.13 2248705 0 0 NA PDS_BF
64 3 7290 1000.16 2250785 0 0 NA PDS_BF
64 3 6578 1000.05 2248975 0 0 NA PDS_BF
64 3 5852 1000.01 2248732 0 0 NA PDS_BF
64 3 6495 1000.2 2256518 0 0 NA PDS_BF
64 3 7107 1000.23 2250474 0 0 NA PDS_BF
64 3 7441 1000.09 2270575 0 0 NA PDS_BF
64 3 7317 1000.1 2248215 0 0 NA PDS_BF
64 3 7301 1000.22 2248228 0 0 NA PDS_BF
64 3 7838 1000.04 2249473 0 0 NA PDS_BF
64 3 7144 1000.11 2248907 0 0 NA PDS_BF
64 3 6910 1000.04 2247537 0 0 NA PDS_BF
64 3 7213 1000.2 2248291 0 0 NA PDS_BF
64 3 6578 1000.11 2250322 0 0 NA PDS_BF
64 3 6516 1000.11 2248645 0 0 NA PDS_BF
64 3 7215 1000.03 2247549 0 0 NA PDS_BF
64 3 7691 1000.06 2248603 0 0 NA PDS_BF
64 3 7685 1000.1 2244279 0 0 NA PDS_BF
64 3 7912 1000.14 2247469 0 0 NA PDS_BF
64 3 8350 1000.01 2249252 0 0 NA PDS_BF
64 3 7926 1000.02 2246604 0 0 NA PDS_BF
64 3 8516 1000.03 2246212 0 0 NA PDS_BF
64 3 7992 1000.01 2259503 0 0 NA PDS_BF
64 3 7292 1000.04 2248508 0 0 NA PDS_BF
64 3 8048 1000.19 2248451 0 0 NA PDS_BF
64 3 7885 1000.22 2247798 0 0 NA PDS_BF
64 3 8053 1000.2 2269114 0 0 NA PDS_BF
64 3 8343 1000.09 2248059 0 0 NA PDS_BF
64 3 7154 1000.11 2269511 0 0 NA PDS_BF
64 3 6430 1000.02 2245493 0 0 NA PDS_BF
64 3 6214 1000.05 2245895 0 0 NA PDS_BF
64 3 7479 1000.08 2249933 0 0 NA PDS_BF
64 4 9859 1000.16 2248880 0 0 NA PDS_BF
64 4 9477 1000.11 2244971 0 0 NA PDS_BF
64 4 8755 1000.05 2244862 0 0 NA PDS_BF
64 4 8548 1000.21 2233278 0 0 NA PDS_BF
64 4 8884 1000.23 2248259 0 0 NA PDS_BF
64 4 9726 1000.06 2235090 0 0 NA PDS_BF
64 4 7370 1000.1 2268700 0 0 NA PDS_BF
64 4 7699 1000.02 2247177 0 0 NA PDS_BF
64 4 8267 1000.03 2232951 0 0 NA PDS_BF
64 4 8491 1000.2 2249153 0 0 NA PDS_BF
64 4 8217 1000.15 2244734 0 0 NA PDS_BF
64 4 7566 1000.11 2244277 0 0 NA PDS_BF
64 4 14174 1000.23 2272148 0 0 NA PDS_BF
64 4 7973 1000.2 2268330 0 0 NA PDS_BF
64 4 8562 1000.09 2254609 0 0 NA PDS_BF
64 4 8165 1000.21 2281937 0 0 NA PDS_BF
64 4 7344 1000.21 2283802 0 0 NA PDS_BF
64 4 8964 1000.21 2220570 0 0 NA PDS_BF
64 4 7988 1000.08 2245036 0 0 NA PDS_BF
64 4 8278 1000.05 2244151 0 0 NA PDS_BF
64 4 8297 1000.12 2245585 0 0 NA PDS_BF
64 4 7841 1000.23 2244987 0 0 NA PDS_BF
64 4 7353 1000.13 2244595 0 0 NA PDS_BF
64 4 9281 1000.01 2268730 0 0 NA PDS_BF
64 4 6672 1000.05 2313322 0 0 NA PDS_BF
64 4 8083 1000.13 2246533 0 0 NA PDS_BF
64 4 8309 1000.16 2244975 0 0 NA PDS_BF
64 4 7573 1000.25 2248139 0 0 NA PDS_BF
64 4 7234 1000.04 2266538 0 0 NA PDS_BF
64 4 8279 1000.07 2245883 0 0 NA PDS_BF
64 4 6758 1000.07 2245377 0 0 NA PDS_BF
64 4 8107 1000.11 2245560 0 0 NA PDS_BF
64 4 8465 1000.2 2249383 0 0 NA PDS_BF
64 4 8063 1000.07 2243095 0 0 NA PDS_BF
64 4 8344 1000.03 2146772 0 0 NA PDS_BF
64 4 8839 1000.25 2247686 0 0 NA PDS_BF
64 4 7827 1000.11 2252580 0 0 NA PDS_BF
64 4 8347 1000.25 2283304 0 0 NA PDS_BF
64 4 7983 1000.15 2245205 0 0 NA PDS_BF
64 4 7155 1000.04 2244182 0 0 NA PDS_BF
64 4 8115 1000.19 2245197 0 0 NA PDS_BF
64 4 7668 1000.07 2246143 0 0 NA PDS_BF
64 4 7741 1000.01 2242097 0 0 NA PDS_BF
64 4 9297 1000.03 2244998 0 0 NA PDS_BF
64 4 7977 1000.11 2245112 0 0 NA PDS_BF
64 4 7149 1000.01 2248606 0 0 NA PDS_BF
64 4 8148 1000.11 2264594 0 0 NA PDS_BF
64 4 8889 1000.25 2268256 0 0 NA PDS_BF
64 4 8386 1000.14 2245965 0 0 NA PDS_BF
64 4 8141 1000.12 2236190 0 0 NA PDS_BF
64 4 8471 1000.26 2244985 0 0 NA PDS_BF
64 4 8644 1000.07 2247219 0 0 NA PDS_BF
64 4 8491 1000.11 2300337 0 0 NA PDS_BF
64 4 19407 1000.23 2265151 0 0 NA PDS_BF
64 4 8193 1000.25 2238977 0 0 NA PDS_BF
64 4 7369 1000.09 2246088 0 0 NA PDS_BF
64 4 8568 1000.16 2298159 0 0 NA PDS_BF
64 4 7674 1000.03 2293825 0 0 NA PDS_BF
64 4 8637 1000.03 2234681 0 0 NA PDS_BF
64 4 8385 1000.02 2232791 0 0 NA PDS_BF
64 4 7314 1000.08 2233197 0 0 NA PDS_BF
64 4 5066 1000.08 1574806 0 0 NA PDS_BF
64 4 9160 1000.02 2252348 0 0 NA PDS_BF
64 4 8535 1000.01 2298636 0 0 NA PDS_BF
64 4 8746 1000.18 2245895 0 0 NA PDS_BF
64 4 8830 1000.22 2244403 0 0 NA PDS_BF
64 4 7178 1000.22 2244967 0 0 NA PDS_BF
64 4 8658 1000.12 2230981 0 0 NA PDS_BF
64 4 7193 1000.02 2245948 0 0 NA PDS_BF
64 4 8763 1000 2243543 0 0 NA PDS_BF
64 4 7797 1000.07 2245231 0 0 NA PDS_BF
64 4 7835 1000.03 2299855 0 0 NA PDS_BF
64 4 8243 1000.05 2233693 0 0 NA PDS_BF
64 4 5598 1000.05 1574807 0 0 NA PDS_BF
64 4 6125 1000.05 1574807 0 0 NA PDS_BF
64 4 6088 1000.05 1574807 0 0 NA PDS_BF
64 4 8063 1000.13 2257949 0 0 NA PDS_BF
64 4 7668 1000.13 2244555 0 0 NA PDS_BF
64 4 7541 1000.13 2244957 0 0 NA PDS_BF
64 4 9968 1000.01 2243085 0 0 NA PDS_BF
64 4 8026 1000.14 2244931 0 0 NA PDS_BF
64 4 9073 1000.01 2253581 0 0 NA PDS_BF
64 4 6084 1000.01 1574807 0 0 NA PDS_BF
64 4 6608 1000.23 2228955 0 0 NA PDS_BF
64 4 8356 1000.01 2247949 0 0 NA PDS_BF
64 4 8097 1000.14 2250070 0 0 NA PDS_BF
64 4 5052 1000.14 1574807 0 0 NA PDS_BF
64 4 7198 1000.14 2244618 0 0 NA PDS_BF
64 4 8563 1000.14 2244821 0 0 NA PDS_BF
64 4 8298 1000.14 2245473 0 0 NA PDS_BF
64 4 7128 1000.13 2244655 0 0 NA PDS_BF
64 4 6624 1000.13 2243484 0 0 NA PDS_BF
64 4 7366 1000.01 2243229 0 0 NA PDS_BF
64 4 7713 1000.01 2243825 0 0 NA PDS_BF
64 4 7946 1000.2 2288814 0 0 NA PDS_BF
64 4 7721 1000.07 2238932 0 0 NA PDS_BF
64 4 4851 1000.07 1574807 0 0 NA PDS_BF
64 4 5282 1000.07 1574807 0 0 NA PDS_BF
64 4 8077 1000.07 2242960 0 0 NA PDS_BF
64 4 7664 1000.78 2269353 0 0 NA PDS_BF
64 5 7379 1000.04 1763538 0 0 NA PDS_BF
64 5 8678 1000.02 2247134 0 0 NA PDS_BF
64 5 9001 1000.1 2246391 0 0 NA PDS_BF
64 5 7271 1000.1 2265263 0 0 NA PDS_BF
64 5 10397 1000.11 2257323 0 0 NA PDS_BF
64 5 7981 1000.12 2244180 0 0 NA PDS_BF
64 5 11365 1000.12 2245879 0 0 NA PDS_BF
64 5 10086 1000.12 2245307 0 0 NA PDS_BF
64 5 9525 1000.26 2250535 0 0 NA PDS_BF
64 5 9824 1000.25 2245623 0 0 NA PDS_BF
64 5 10408 1000.12 2244644 0 0 NA PDS_BF
64 5 9106 1000.12 2248118 0 0 NA PDS_BF
64 5 10156 1000.25 2244953 0 0 NA PDS_BF
64 5 10766 1000.11 2244933 0 0 NA PDS_BF
64 5 6662 1000.11 1574807 0 0 NA PDS_BF
64 5 10287 1000.13 2244019 0 0 NA PDS_BF
64 5 10142 1000.12 2253052 0 0 NA PDS_BF
64 5 8348 1000.25 2244937 0 0 NA PDS_BF
64 5 9392 1000.13 2245215 0 0 NA PDS_BF
64 5 8882 1000.02 2258180 0 0 NA PDS_BF
64 5 10331 1000.04 2257386 0 0 NA PDS_BF
64 5 12062 1000.18 2257930 0 0 NA PDS_BF
64 5 8229 1000.16 2246142 0 0 NA PDS_BF
64 5 9816 1000.02 2267102 0 0 NA PDS_BF
64 5 8783 1000.02 2245567 0 0 NA PDS_BF
64 5 8414 1000.01 1863768 0 0 NA PDS_BF
64 5 8545 1000.09 2267788 0 0 NA PDS_BF
64 5 9529 1000.03 2244313 0 0 NA PDS_BF
64 5 10222 1000.02 2247186 0 0 NA PDS_BF
64 5 8484 1000.02 2256110 0 0 NA PDS_BF
64 5 8478 1000.02 2242971 0 0 NA PDS_BF
64 5 9995 1000.04 2242892 0 0 NA PDS_BF
64 5 9354 1000.04 2253835 0 0 NA PDS_BF
64 5 10457 1000.02 2227699 0 0 NA PDS_BF
64 5 8702 1000.02 2244385 0 0 NA PDS_BF
64 5 10024 1000.02 2262532 0 0 NA PDS_BF
64 5 8134 1000.02 1574806 0 0 NA PDS_BF
64 5 8450 1000.15 2247089 0 0 NA PDS_BF
64 5 7678 1000.04 1823461 0 0 NA PDS_BF
64 5 6694 1000.04 1574807 0 0 NA PDS_BF
64 5 11152 1000.19 2270447 0 0 NA PDS_BF
64 5 10566 1000.01 2246088 0 0 NA PDS_BF
64 5 8116 1000.01 2249694 0 0 NA PDS_BF
64 5 8064 1000.14 2243900 0 0 NA PDS_BF
64 5 6594 1000.14 1574806 0 0 NA PDS_BF
64 5 9637 1000.07 2247410 0 0 NA PDS_BF
64 5 9075 1000.19 2265540 0 0 NA PDS_BF
64 5 5729 1000.3 1574807 0 0 NA PDS_BF
64 5 8976 1000.03 2258992 0 0 NA PDS_BF
64 5 9270 1000.14 2263146 0 0 NA PDS_BF
64 5 9667 1000.26 2244468 0 0 NA PDS_BF
64 5 9579 1000.03 2244206 0 0 NA PDS_BF
64 5 9478 1000.03 2244581 0 0 NA PDS_BF
64 5 8676 1000.02 2244931 0 0 NA PDS_BF
64 5 10914 1000.08 2263619 0 0 NA PDS_BF
64 5 8716 1000.1 2243511 0 0 NA PDS_BF
64 5 8950 1000.14 2246623 0 0 NA PDS_BF
64 5 9661 1000.04 2244509 0 0 NA PDS_BF
64 5 8755 1000.04 2245961 0 0 NA PDS_BF
64 5 8828 1000 2245568 0 0 NA PDS_BF
64 5 8491 1000.13 2247241 0 0 NA PDS_BF
64 5 10451 1000.09 2230795 0 0 NA PDS_BF
64 5 8126 1000.12 2246161 0 0 NA PDS_BF
64 5 8708 1000.03 2265494 0 0 NA PDS_BF
64 5 8909 1000.17 2254560 0 0 NA PDS_BF
64 5 7167 1000.17 1574807 0 0 NA PDS_BF
64 5 9831 1000.05 2252669 0 0 NA PDS_BF
64 5 8516 1000.09 2243489 0 0 NA PDS_BF
64 5 9346 1000.09 2243691 0 0 NA PDS_BF
64 5 9104 1000.1 2245817 0 0 NA PDS_BF
64 5 8743 1000.14 2286756 0 0 NA PDS_BF
64 5 7478 1000.02 2244183 0 0 NA PDS_BF
64 5 9252 1000.02 2243819 0 0 NA PDS_BF
64 5 9525 1000 2260079 0 0 NA PDS_BF
64 5 6376 1000 1574806 0 0 NA PDS_BF
64 5 6106 1000 1574807 0 0 NA PDS_BF
64 5 7997 1000 2264203 0 0 NA PDS_BF
64 5 9945 1000.02 2270272 0 0 NA PDS_BF
64 5 9898 1000.02 2244545 0 0 NA PDS_BF
64 5 7983 1000.02 2258046 0 0 NA PDS_BF
64 5 7953 1000.15 2243862 0 0 NA PDS_BF
64 5 13183 1000.17 2245425 0 0 NA PDS_BF
64 5 8926 1000.02 2242985 0 0 NA PDS_BF
64 5 6278 1000.02 1574807 0 0 NA PDS_BF
64 5 7158 1000.02 1574807 0 0 NA PDS_BF
64 5 10558 1000.02 2244937 0 0 NA PDS_BF
64 5 7387 1000.02 1574807 0 0 NA PDS_BF
64 5 7574 1000.02 2245795 0 0 NA PDS_BF
64 5 6033 1000.02 1574807 0 0 NA PDS_BF
64 5 9823 1000.13 2247741 0 0 NA PDS_BF
64 5 6789 1000.13 1574806 0 0 NA PDS_BF
64 5 6988 1000.13 1574807 0 0 NA PDS_BF
64 5 5890 1000.13 1574806 0 0 NA PDS_BF
64 5 5226 1000.13 1574806 0 0 NA PDS_BF
64 5 10208 1000.12 2244953 0 0 NA PDS_BF
64 5 9841 1000.29 2257026 0 0 NA PDS_BF
64 5 9689 1000.13 2246555 0 0 NA PDS_BF
64 5 8397 1000.12 2228759 0 0 NA PDS_BF
64 5 9326 1000.13 2247222 0 0 NA PDS_BF
64 5 9861 1000.26 2246572 0 0 NA PDS_BF
128 3 8583 1000.08 1341398 0 0 NA PDS_BF
128 3 9598 1000.16 1340428 0 0 NA PDS_BF
128 3 8724 1000.18 1367895 0 0 NA PDS_BF
128 3 8616 1000.09 1367094 0 0 NA PDS_BF
128 3 9807 1000.2 1404415 0 0 NA PDS_BF
128 3 8894 1000.02 1371865 0 0 NA PDS_BF
128 3 9573 1000.21 1338132 0 0 NA PDS_BF
128 3 9544 1000.21 1353301 0 0 NA PDS_BF
